order_id,review_id,review_score,review_comment_title,review_comment_message,review_creation_date,review_answer_timestamp
0bcdef8dcbbd4cfc9f7c9a9669e6c2c2,a0b3661807e7bfdf2a192021451204cb,4,,Entrega bem rapida recebi antes do prazo. ,2018-02-06 00:00:00,2018-02-08 20:32:17
0bd044f3b358bb88951e3ea66eadcc70,78501a9b9db091b048acbd3ea7e48026,1,,"Depois dessa compra meu cartão foi clonado. Estou muito chateada!
",2017-09-27 00:00:00,2017-10-01 12:40:27
0bd15125e46474dc9318288ae0ea528e,b7fe825a931a313b8aa2d18e8004b328,1,,"O prazo para a entrega já era absurdo e ainda assim conseguiram nao entregar no prazo, ainda nao recebi o produto. ",2018-02-28 00:00:00,2018-02-28 12:32:46
0bd46f135d0346fb97b4901188374829,bf5ef75dbc5abd9a9496c1fd484853b1,5,,,2017-10-27 00:00:00,2017-10-30 13:34:21
0bd5590ed46f78fceed5ab73b86b8dd4,df85e4c882f1d5191765d52e543fc5f0,4,,,2017-08-11 00:00:00,2017-08-14 13:56:51
0bd66289bf194ff3edb0841291f58da1,4137535d0428b18614003a4ae87df665,5,,"Muito bom recomendo é Econômica boa de usar na pia, minha esposa gostou da torneira. ",2017-04-29 00:00:00,2017-05-06 01:06:16
0bd6ba2a0ad5458f31a20239363b2e00,07b1239e580dc2a50085ab2e50691624,4,,Produtos entregue dentro das normas e entregue conforme o que foi pedido.,2017-09-02 00:00:00,2017-09-05 16:22:22
0bd742b9af9192bb314ed381e518eb50,2e4bc1965318b4ecb15b7ecd5b98d21d,1,,,2018-03-20 00:00:00,2018-03-21 00:23:17
0bd81c3fc5ab72f8089147192cfc3f5b,633107c3b506eaace68250e59f6fc53b,5,,,2018-03-16 00:00:00,2018-03-16 18:51:23
0bd8d3c647ff6125dc1689eecf809a90,909607f067d2bda794beed009ca3af30,5,Frete alto,Reduzir o valor do frete,2018-07-07 00:00:00,2018-07-09 17:25:42
0bd8de09c6bb3ea2457b00aef3b682d1,77ce5a097bf5eb06d2fc051d969fe0eb,5,,,2018-05-15 00:00:00,2018-05-15 15:15:44
0bd92af478239fae08847d13e9fd8617,138ccf5f8cf03bfb6544e627db1d9a8e,5,,,2018-04-26 00:00:00,2018-04-27 11:15:44
0bd94afa88fb4a4ad9657569c9cc9ed2,06fa0f0cd0a80fb34dc20883ee371c66,5,SUPER RECOMENDO,ÓTIMOS E CONTINUEM ASSIM,2018-07-01 00:00:00,2018-07-03 01:44:58
0bda8164c1a12b6a388ebec8559ee287,3916b65b44b8a957e2b26ad68e4e6ab0,5,,"Recebi muito bem embalado, o produto é mais bonito do que parecia na foto e o prazo foi 30 dias menor do que o estimado no ato da compra! ADOREI!",2017-01-18 00:00:00,2017-01-18 10:55:28
0bda83aa61608436c3403ca200bf12d5,2b5e2bd64a28032d70a818b52a62e6b1,1,,,2018-03-21 00:00:00,2018-03-23 06:25:33
0bda9df0ce80203b668f46f41abf0c5b,edaa16466962b4d9bf91f0dcccff3808,5,,"tudo correto, só elogios",2017-12-29 00:00:00,2017-12-30 11:11:54
0bdb173bda4bf7e4109fe707c309252a,04c900db29776b7d2cea7662a78209a3,5,,,2017-12-10 00:00:00,2017-12-11 14:52:31
0bdba50744ca6b6e2c44940e00050e5f,cc1ce095d850d1d931b32f706b1885b5,5,,,2018-05-23 00:00:00,2018-05-23 23:22:10
0bde6dfc382fc35f1a5ebf8ddf8e639d,1e3d534d59cc9460ed0adab42f6030d5,5,,,2018-05-15 00:00:00,2018-05-16 09:56:55
0bdfd876931ec6df01297b40e9672c12,8ad708c348bc79023b5a2159b1fa5f1a,5,,,2017-11-29 00:00:00,2017-11-29 21:01:03
0be098c4a208559b0e6c96c3254481a7,c2aa1cfe7ec7e57ef01153b86af55823,5,,,2018-06-29 00:00:00,2018-07-01 22:20:00
0be10063ab25316efa10537954a8c7b5,c85cee0680b9ccacc00ba5d17c3e59c1,5,,,2017-10-10 00:00:00,2017-10-11 00:46:37
0be1de7b2e4f05c1dfa7455be69706db,49bc9b8aa007fe3450d41c18f6bc5d4b,4,,,2017-06-02 00:00:00,2017-06-03 00:10:43
0be284f82e07ecf4a437f85b82ba09cf,8c672ab47d9f45e8dff459cfdf4e865f,5,Super recomendo,Produto de qualidade e entregue dentro do prazo,2018-06-22 00:00:00,2018-07-03 18:09:34
0be2a2a52adfb0963b9bb86b3b668b90,38025b51b3d52fd096ce5c1ba6cbef58,5,,,2018-05-22 00:00:00,2018-05-23 22:43:27
0be2b529a3bc3a0f53bf110c1f01eeb4,9ed6eb689e082db42c9244a3c68ad181,5,Ótimo ,,2018-08-04 00:00:00,2018-08-05 00:53:32
0be2b6c22a3cd022d2986721e1faaafc,100d51be13942e5fdbf4da4e261b1aee,5,,,2018-03-09 00:00:00,2018-03-11 21:43:22
0be31296e8456f2017743c363de5a1da,2fc25ee35e7a4e282957f39a48967734,5,,,2017-09-13 00:00:00,2017-10-06 13:12:38
0be4a277478192493eb95d8a53ec5912,ebe543d3c72488b3f90b226fcc1d5408,5,,Eu gostei muito rápido ,2017-06-07 00:00:00,2017-06-08 00:23:48
0be5691eb4c245d190a1e194494f754d,e561b0e39d2c9f333daec23cc868ca85,4,,,2017-09-12 00:00:00,2017-09-13 12:41:01
0be58fa3e26bcefe9530b3e5ec888b7e,6d005991d96ba4bbf92603b3fda4bfe1,4,,A entrega foi muito rápida chegou antes do prazo esperado. ,2017-11-29 00:00:00,2017-11-30 00:28:38
0be5e6659fb39043971e20321fd45edb,1299de51d55c2c4e37ca6bc17a23a5f4,5,,Entrega perfeita e bem antes da data prevista.,2017-08-09 00:00:00,2017-08-11 20:38:58
0be6d173c7061938d89152c036ac064a,7a32bea68b56a75b1c7a7e8f60f83ce8,4,,,2017-12-10 00:00:00,2017-12-26 13:50:56
0be7e98768e4af5d5f972b05d01a82e1,2e99a7b357655372f64ed0a2d4c6e79a,5,,,2017-11-30 00:00:00,2017-11-30 14:42:17
0bea543455029a72056bd0e781a8dca7,5d8cbce3988874758731d5d33ea01558,4,,,2017-08-02 00:00:00,2017-08-03 09:19:56
0bea7c54ed17281e684c8bc1191e0272,63cd213d883aa73faa7c68444405ea3c,4,,,2017-03-18 00:00:00,2017-03-18 21:49:41
0beab7700e74cb828b63e0a174e17256,525cd9dea702107724a8105fe124af80,5,,,2018-04-26 00:00:00,2018-04-26 22:23:56
0beb6d45320a3ecbd50c0b5fc7d8dccb,b0dcecac25b5ebca7d200eb3c0eff399,5,,,2018-05-18 00:00:00,2018-05-20 14:08:48
0bec54b12e30ef962cea0714ea592545,5d33da3d85806d330fbce84f50597a51,5,,Lindos os panos de prato. Acabamento bem feito. Amei.,2017-10-31 00:00:00,2017-11-02 19:53:15
0bec9641279215e466966512f6b444cb,df930a1619165132f8833ca42fd93c52,4,,bom,2017-10-21 00:00:00,2017-10-23 11:31:34
0bece47d86c4c6000ca551001a15669d,051eb83a8b50dd9269ba52a151f5fbff,5,,"Recomendo esta loja pela qualidade, preço e rapidez na entrega.",2017-10-17 00:00:00,2017-10-17 19:16:17
0bed480c1f9245de6f38a5c738dfc5f3,e2beb230194e1034c9a467d2a435bafc,5,,,2018-03-02 00:00:00,2018-03-05 19:37:10
0bedd120ca5fc643805cd124f8805a86,0b42044a79530681be4f652b385af2e0,3,Transportadora Merda,"A loja escolheu os correios como transportadora. Paguei frete pelo produto, pra o carteiro não ir ao local e colocar no sistema que foi e não tinha ninguém. Achei ridículo isso! ",2018-04-28 00:00:00,2018-04-30 18:51:33
0bf01f26ad0f401b182bd0491ee79d34,5e952a465eefe3cc3a52ebb3c5ffed3f,5,,Chegou rápido e mesmo sem eu ter pedido veio embrulhado p presente. Ficou ótimo. Me poupou bastante trabalho.,2017-05-16 00:00:00,2017-05-17 13:13:47
0bf0591471117549d48c64d47aa33e60,fcfd1222b78d4d434515ea06d4f5cfa8,1,,"Amanhã vou ligar no atendimento solicitando a devolução do meu dinheiro. Produto super frágil, minha mãe vou esticar pra por no colchão e rasgou.
Não recomendo.",2017-03-26 00:00:00,2017-03-26 22:02:47
0bf105a936021f82d572e73f846321cd,88055c1e97d62eb470697dd90d6634f0,5,,O produto me foi entregue muuuito antes do prazo!!! Simplesmente amei! Recomendo com certeza!,2017-05-06 00:00:00,2017-05-22 21:27:40
0bf1392e4d1b5bb968191f48c30e5628,b8b67702bd44759774a5c60889922e53,5,,,2017-12-16 00:00:00,2017-12-18 20:09:04
0bf144db6ca7ef970a25b6a720947622,be5e8c89180b8af75c1bc86c49ade556,2,Reclamação,"Oi, recebi só um produto...o que tem as flores vermelhas...o outro não veio",2018-06-13 00:00:00,2018-06-13 22:24:31
0bf20dbe580a4ca2a717523e7bf6c610,42a246c794c285de53f60a2220898bcd,4,,Apesar da demora na entrega chegou dentro do prazo e está tudo correto.,2018-02-05 00:00:00,2018-02-05 18:13:14
0bf46c25ca29bae81f4632b02f593f1d,3d3b11bea0d560e6f3d6dd89e0ad87a5,5,,Meu filho amou o relógio! E mais bonito que na foto. Chegou bem antes do previsto. Super recomendo.,2017-10-28 00:00:00,2017-10-28 21:21:11
0bf48b98131c5057bcb4754449acc91b,73cbbf42da03356de2bae3a2e397a2f6,4,,"Recebi meu produto num tempo rápido, porém, por se tratar de um líquido deveria ser melhor embalado, pois, meu produto derramou, acho que deveriam colocar isopor na embalagem.",2017-09-23 00:00:00,2017-09-24 22:15:39
0bf50993f89a58468cac45f3ef587c96,430b433ef0c0357286486f3d3df76579,4,,,2018-08-17 00:00:00,2018-08-20 13:27:41
0bf51fdc3af690e954d2ee0c4346b47d,a7ec78f5f3e8bebb24ed7d325b64017d,4,,O produto é de qualidade chegou dentro do prazo e em perfeitas condições. Eu recomendo,2017-12-05 00:00:00,2017-12-08 00:36:02
0bf5c5b5e96bce9d0093165a1697d8f9,fc453127cba0cc1a93c6bdccf20e29d5,5,,,2018-08-15 00:00:00,2018-08-23 00:56:25
0bf5f8d1827bd25b377ffbe375420463,7f7d1adea127e1aaf8db9bdf6faecc41,5,,Tudo nos conformes recebido direito ,2018-01-20 00:00:00,2018-01-22 18:56:56
0bf673675c563f37ba07ff5f1210e771,2d790cb561b87202b806204e6139f0c2,5,,"Sempre compro e a entrega é rápida, antes do prazo estipulado.",2017-12-31 00:00:00,2018-01-02 18:17:49
0bf736fd0fd5169d60de3699fcbcf986,32247878e34bd6e8d7dbf7b31a4ae0b0,1,,Meu produto não foi entregue até o momento!,2018-01-07 00:00:00,2018-01-11 11:03:53
0bf738ff836108e7a308061b6d77342d,0ae96590fe77127fe9ea8b77d4eb5f11,4,,,2018-04-14 00:00:00,2018-04-16 22:26:09
0bfa29f2e2ca95b17ab75e7ecf1f9df8,f327f4d8d10dbdf26edc2a8b417c1aab,5,,"O produto é péssimo, não conserva a temperatura do líquido e ainda fica quente por fora. Entretanto não o que reclamar da loja: entregou bem antes do prazo.",2017-06-21 00:00:00,2017-06-28 23:54:43
0bfa8870838091fe8171ed69f6b89fee,68426e9ee9e1e7c6112d218108fa8a5e,5,,,2018-08-25 00:00:00,2018-08-28 23:15:12
0bfbb90a7081700d37f79af63c088655,1515687f5d4ffc0f13deb03922c8785b,4,,,2017-11-23 00:00:00,2017-11-24 10:04:02
0bfc01cee9ffff85b714520ca97f4b21,cdbe62ee5c73564212d05c9f1fa532b9,1,Cancelamento,"Logo em seguida que eu fiz o pedido, que verifiquei que teria compro o produto errado solicitei o cancelamento, o qual nao foi realizado, Eu expliquei o motivo falei da troca por outro produto ",2018-08-03 00:00:00,2018-08-06 12:47:52
0bfd90889de46373db5089b3bb941135,bd59b122333a70b2df181abf50fec432,5,,,2018-06-08 00:00:00,2018-06-11 12:45:58
0bfda094bb90714ad608c1b0bd16a458,bd901438c04c65590df2d9c2e11ccc4d,4,,,2018-01-06 00:00:00,2018-01-07 21:21:41
0bfda4d08d29cbf3e31f33c5e213dc77,3ddae8159f530ea5781f079933002809,5,,,2017-08-25 00:00:00,2017-08-26 23:02:39
0bfdd5142412ff5070415391f78d3cf9,1a48945bfda46820ac84e8908f5673d8,5,,,2017-05-05 00:00:00,2017-05-06 17:54:56
0bfe55f7a11b408e6519d50eb874b331,381208efd477e6b63c7787b2fdbe2e25,2,,,2018-04-22 00:00:00,2018-04-22 16:14:28
0bfef24c6be372da610fb6c17ca1dafc,ca800ec1a0ef65ad0733536124e911a1,5,,,2017-12-14 00:00:00,2017-12-18 14:10:54
0bff3ac704b2ab4cdb69873f3f551ce1,c6884b2e22dc44b28a560023541721e8,5,,,2018-04-25 00:00:00,2018-04-26 03:16:41
0bff41f23a1260a23cfe070af558eef7,4b694abb31e64a3fdc7dc42f6385bd23,3,,Houve um atraso na entrega......deveria ter recebido ate o dia 13/11/2017 e recebi no dia 18/11/2017,2017-11-18 00:00:00,2017-11-19 22:16:14
0c00bf3feaaced2a198154419c788fc5,1b753dd878fe837c9e3e56598df4e0a8,1,,"Produto de péssima qualidade. Já chegou com a tampa desaparusada devido a péssima qualidade da madeira.
Vieram 4 pés para serem aparafusados sem nenhuma indicação ou manual.
Muito ruim",2017-04-05 00:00:00,2017-04-06 13:09:35
0c00eb38b29dd352b15a6ee44f8a531a,cb8b708ba41d2be0f31bde30059d3c99,5,,entrega rápida,2017-10-12 00:00:00,2017-10-14 14:54:38
0c00ee38c8f26756069a581a5fae12f6,fea20b1048d312d3af0da5a91ce1b983,4,,,2017-03-21 00:00:00,2017-03-22 11:05:55
0c01eb5638db2110eb5a7d1c0581aa09,60a3c3cd14d6c7f289204006f9c3c341,4,,Ótima loja,2017-11-30 00:00:00,2017-11-30 23:30:47
0c01f50d13b63f9c7a1f073f51a45548,c277f5e1d7d2281ee644b009bdb4be43,5,,,2018-01-17 00:00:00,2018-01-19 20:32:57
0c0200c8b683dcbc6138639044bb781d,451b9cb174152d89240bd6e5c5bc5dc8,5,,,2017-11-23 00:00:00,2017-11-23 14:57:48
0c021596b865eb54c02ad64bf7d55aea,48e842fd2d333bf25db3a318410b7941,4,,Mosquitos frustrados pela boa qualidade do Mosquitero. Nunca mais acordar cantando.,2017-10-15 01:00:00,2017-10-15 20:01:52
0c02a4cb5207e682d63a1343cbddd13b,dd5d5b718dc3d8aae7ab848e2d52379f,2,,A transportadora que a loja escolheu é muito incompetente ainda não entregou o produto,2018-03-14 00:00:00,2018-03-18 12:34:33
0c03662cf0a2be624f6cfd189de46224,29b2addff603f3b05cba7b97856542d2,4,Recomendo,produto muito bom e chegou no prazo.,2018-05-03 00:00:00,2018-05-04 13:07:31
0c0432a85e60b5eae5f6b1e0c3ea9e0b,c0f0e3a2e8957868617faeb9bff6f557,5,,,2017-12-20 00:00:00,2017-12-21 13:59:53
0c047dd1c8c2fcc61365b5787d59fd6c,c600cc7ba0d390b9b4468a4674caf773,1,,,2017-10-22 00:00:00,2017-10-22 05:10:32
0c04a8d0583f8011fd121211aac94d05,a8c6c6c67dd0a9d2fe85cc513f175c5c,5,recomendado,"nunca tive problemas, por isso recomendo",2018-05-19 00:00:00,2018-05-21 18:59:25
0c065ce922f289db756e5505cb2d71d7,51f17b6e92d0f983bbb7857fe9ad1ad0,1,Péssimo ,"Mercadoria uma porcaria, propaganda enganosa, não comprem.",2018-05-16 00:00:00,2018-05-20 15:12:16
0c06719338eba9ad30362c43bad76d87,e3bbe2b34fc6ee19b6b0c6f8db864845,5,,,2018-07-17 00:00:00,2018-07-17 18:55:24
0c06a823dbc08a3948528a087cc01906,5233da52e6be3681597d2f712c5f190d,5,,,2018-08-02 00:00:00,2018-08-02 19:42:13
0c077fbe69b84abe12774536d0904060,39e487a4fed35193ae6f996755255be5,5,Entrega rápida,"Adoro stark entrega sempre bem antes do prAzo.
Produtos ótimos",2018-06-23 00:00:00,2018-06-23 22:57:15
0c0a67b96b88d50a44c1cf028cda65a5,1d5dbcfa23ddbb9d33851994dce47886,1,Meu produto foi devolvido,,2018-05-04 00:00:00,2018-05-06 12:10:11
0c0aeabd6ae9d7a303af615334a220d0,6622311236f86e2a75d144c28a858a6a,1,,,2018-08-28 00:00:00,2018-08-30 20:54:49
0c0b20eb744a9c5ec1611dfd81da6165,603a767d37dd8c2f5f9784c724c86eac,5,,,2017-06-06 00:00:00,2017-06-06 23:05:00
0c0b4c682dc77d70dbc4cf1ed44ede36,41b71ce4b8849a56b4d51b9c87c19711,5,Muito satisfeito,Produto excelente. Facil uso. Recomendo.,2018-08-18 00:00:00,2018-08-18 21:28:06
0c0c0f650ac2a2a5be13771662829d5e,c614539ffaa06f60ce1a1a86426dd9b0,5,,,2018-01-09 00:00:00,2018-01-10 23:24:23
0c0c250234e385578b31a38b198cf900,161e320a7e03809809cb858cac0a369f,5,,"96% perfeito 
",2017-11-08 00:00:00,2017-11-08 19:50:20
0c0c2969d3adf4fffa3753dcc37f135d,b171ef52e026c55eae25c89362055c08,4,,,2018-08-22 00:00:00,2018-08-23 07:39:13
0c1131dcb8c6ec0c895af6aea3e70983,afa581bb9cc556675fd85cbb4950ea07,1,,Ainda não recebi o produto é nenhuma satisfação do vendedor,2018-04-15 00:00:00,2018-04-15 12:22:03
0c11df2b80d95b1eabdcdf3790bb3347,6eb9e518070839597f4d35f908f89521,5,,O fichário que eu comprei veio bem rápido e estava muito bem embalado. ,2018-03-25 00:00:00,2018-03-31 21:58:54
0c139f0f63f0a404368637f931e98d01,ec4bc98fac6aa6233fe2fc75245a9286,2,,,2017-04-29 00:00:00,2017-05-02 02:48:58
0c13a63ac0ab32f6187a8347b7a3ce2a,0ee6123918129339a0b5fe2143b67eba,4,,,2018-05-05 00:00:00,2018-05-05 19:13:11
0c1426109d8295a688ee4182016bba59,1d7e758bfdc2755619d70846eb62b197,4,,,2017-12-15 00:00:00,2017-12-18 13:21:33
0c1457493ca1492c4a4417fc278605b0,b123c87a07ac962184a21b6cbf967f8f,1,,"Recebi no prazo certo, mas não foi o produto que pedi. Só não devolvi por falta de tempo. Mas é a primeira vez que compro neste site e vem produto errado. Mas te bem vou ficar com o produto, mt obriga",2017-12-22 00:00:00,2017-12-23 00:00:26
0c162a9eb881c1a8a2e5bcec41cd2cfd,ed9d8647a150ec10df0c85513200bdd2,3,,"São toalhas mais finas, porém já esperava por isso, e pra visitas inesperadas são ótimas.",2018-06-26 00:00:00,2018-06-27 13:35:29
0c16747a08be86a9c23f1cb8f3e7568c,2093f01c11df2ebdb8755c98012d3051,3,,,2018-04-24 00:00:00,2018-04-24 23:42:58
0c16e6184d4cf8be09b57e667eb67bcc,7bc15b7bfcffa5328ee33c83f7be950b,2,,"Recebi o produto dentro do prazo, porém a tensão (comumente chama de voltagem) da lampada não está de acordo com a informada no plug do suporte. O Suporte e para 250V e a lampada 127 V.",2018-02-21 00:00:00,2018-02-22 20:44:56
0c16f8307002e4ec5c616b4824fef268,a93978156c0b9c1a472fb6e6d2e8e344,5,,,2018-04-29 00:00:00,2018-04-30 22:18:08
0c17d2ca8fea3e6d807410a0c0c44746,8cf0d68c1d347ec8b5e64b962c5fd12c,1,,,2017-12-30 00:00:00,2018-01-02 12:24:02
0c1c40ddebf6bcde950f7932248b2529,d9720ded97d5179ee45f28aab6c513a4,5,,,2017-07-04 00:00:00,2017-07-05 01:10:55
0c1cc28155fd9320c6ffca57c92999a0,87370ccb5d1b68cf7140f0c16f947fba,4,,,2018-05-11 00:00:00,2018-05-12 13:53:28
0c1e49ce507979f2fb222498663ce653,d8dd604e2b3829c12bca3a62dc18add9,5,,,2018-08-01 00:00:00,2018-08-01 23:10:30
0c1e8da95f0bc94596b6e3571ba53a33,bfa3bf0bc322fa9ba4f3b3e36a68fbe1,4,,,2018-05-15 00:00:00,2018-05-16 19:52:38
0c1eabff9739bc1f4ac404d1a8a13db5,6a8e305d9d11dca392bbe277a2617fb1,5,,,2018-08-16 00:00:00,2018-08-16 22:20:58
0c1f1a0595fb30e05d526ab83576cd24,8aebef30b1a2fea9e5065162993377a8,5,,,2018-08-31 00:00:00,2018-08-31 20:44:37
0c1f5fca68708d9a22f8a9fe30b5c588,55b2d875b50539eeb6939579828e5d2e,5,,,2017-02-01 00:00:00,2017-02-01 13:13:46
0c1fd2870ed16e1af74abd3df9833cfc,29217028e6d94d9ed1c8a0189dc417f8,5,,,2018-03-17 00:00:00,2018-03-18 12:08:14
0c2145845231f6707fedad2baf767b41,1ceabea38427c4c6a4b1f79bdbdedf85,3,,,2018-01-10 00:00:00,2018-01-10 23:27:07
0c218bb391f7d78332d4d53ad73b51bc,8fc28cc99d8c413e6e7eee6048c0c8fb,4,Ótima,"Parabéns, um excelente produto entregue conforme combinado.",2018-06-05 00:00:00,2018-06-05 21:02:18
0c21f042461cf5e64d2c087fdcc93fd7,7d8d9c35d49419b797bd45c4b04a9f73,4,,,2017-05-18 00:00:00,2017-05-18 23:06:53
0c228d925a49aa5e3b35febb948f4f72,aa73c5ea4732a47ee6644153cf718d26,5,,,2018-07-31 00:00:00,2018-08-02 10:26:21
0c228f37770f365a3d0e1f7493595e09,86e533291f6350426af5f81f9dcec845,5,,,2017-06-28 00:00:00,2017-06-29 11:42:58
0c23622888d617e198e3098806d986a3,e6a0327eeb06785a1b2428e4477d2e4c,2,,,2017-03-16 00:00:00,2017-03-16 19:34:23
0c23c36327d99027c61ca570921b0fb7,f95f3211a8c1b875f30115f0015831e1,1,Réplica,"Infelizmente o relógio não é original, achei uma propaganda enganosa.",2018-07-28 00:00:00,2018-07-30 11:49:28
0c23e216707906b2996b9e2a5bf5ca93,e8ed320ac9b85bbbd59652cf22a942ad,2,,Não gostei do produto qualidade ruim ,2018-06-29 00:00:00,2018-07-01 20:14:48
0c2766159bd610cb7f38a657ebb28e39,4b17beb9e003b44fdd0a773763cdaec4,4,,,2018-05-16 00:00:00,2018-05-19 22:07:28
0c283c8e0c146f4528295a6f4ade284f,0f2b080bbfdb71ef35dfcfdbb74d21d1,5,,,2018-07-24 00:00:00,2018-07-24 23:02:44
0c28b673ceff9e07c5de4539bb0d4ed2,223ee959d32fa6d5d1182097dfd1bf93,5,,,2018-01-31 00:00:00,2018-01-31 21:03:36
0c2989120592c0873f156da4204fbfb6,ff5a35ed603775c044e3be75bcbff706,5,,,2017-03-30 00:00:00,2017-03-31 01:00:38
0c29afa3d55c9d983ff14ae80e79984a,c82c5a36408d4ca405138a5093625960,3,,Recebi parte da minha encomenda apenas. É uma pena porque o produto é ótimo e veio no prazo. Não entendi porque não veio completo.,2018-01-12 00:00:00,2018-01-14 08:44:54
0c29ee02f432c35cb24a70317de6457c,2bd8719254aefa1927bbf94b3b70e7d2,3,,Eu não tenho como avaliar o produto porque não chegou na minha residência ainda eu espero uma posição da loja sobre os correios quero cancelar a compra estorno do cartão,2018-04-12 00:00:00,2018-04-12 08:13:28
0c2a184d46c54e6a31e9d7a2a920b4b4,89a6b8bacb510efdb4e2fab878499e0d,5,,,2017-12-14 00:00:00,2018-01-04 22:50:42
0c2b0060d3c030936fff3266c4224733,521cdd0eac08cccb2c9555decedda2bb,5,,,2017-11-24 00:00:00,2017-11-27 12:33:21
0c2b241aa0c85f5e27ad334225793b87,9e5749e589e28896bc8c9b05dc1b9cf5,5,,,2018-05-15 00:00:00,2018-05-16 11:06:42
0c2bbee72e02611ffd7ba4c1b30b7a18,7920a14517c50dc4b316b50aec8c98ad,5,,,2017-12-03 00:00:00,2017-12-05 13:49:08
0c2bc0e5935dcca29a9e0cc2e5236a13,eda19eef0167fcf6223eba2c1e592203,1,,"Nao Recomento, vendem produtos indisponivel no estoque. Depois temos que esperar a boa vontade do estorno.",2017-12-03 00:00:00,2017-12-05 02:47:44
0c2be278c997477b9910904d12e520a2,5fdf24a3e828d26bf9223063532aeeb0,5,super recomendo,"lindos e modernos, amei!!!!",2018-06-20 00:00:00,2018-06-20 23:00:44
0c2c3c3a68e0c7184832879c6fe55a94,7ea546036e85a4064e1eac666aba4b0e,4,,,2017-08-08 00:00:00,2017-08-09 17:03:42
0c2c52fb29b2957f1e4a1e055bcfb5f5,ee6a895dbaea7eccee6659f7cf14a918,4,,"Produto muito bonito, entregue no prazo, só é um pouco maior do que eu imaginava ",2018-01-26 00:00:00,2018-01-26 20:48:40
0c2c69625643d98afb22fc2e8dea27ba,4df691d52d86e49573b02595c6cca3ac,4,bom,bom,2018-05-18 00:00:00,2018-05-20 23:47:29
0c2cbbfae44e4f2bd7c747a2c2b05bbe,4f42921c05e9df2722d89f4dc312e4a1,4,recomendo,produto de boa qualidade,2018-07-27 00:00:00,2018-07-29 21:01:55
0c2cc9644e4c9bb77092c7971cc436bc,838df1ee16b54bda93983a488c82dea9,3,,"Quem embalou devia ter colocado o produto em pé e não deitado, pois o referido produto vazou da embalagem!",2017-09-06 00:00:00,2017-09-26 21:57:56
0c2cf3b3583c8f83ff9b3122d44fdaeb,b41c78f038e982a1836f2b00ec1184f3,5,,,2018-08-29 00:00:00,2018-08-31 21:50:44
0c2ffdbbbd418a6e9f2bb7fa8ebd9b35,788d9544a3a3be5f77df004c7a549891,5,Mochila de rodinhs,Otimo produto resistente e bonito. Chegou bem rápido.,2018-06-23 00:00:00,2018-07-02 12:24:08
0c305fc5f37a5b8e64e24b2ea39b7aad,9ed60b7d4245506c65223c5199a512c0,3,,,2018-08-16 00:00:00,2018-08-17 08:10:11
0c311ce5790eb3a82cfaf0ab40840730,d499baafea9830ce8ead2fb83e4eeda6,5,,"Vendedor amável, entrega antes do prazo.otimo muito obrigada",2017-08-19 00:00:00,2017-08-20 00:18:43
0c3190b4838c596fd1d6cd74e0436120,2583de5c6e9a468230d34d84b7e6a773,3,,,2018-03-07 00:00:00,2018-03-07 20:42:56
0c31953b008c5e98882d436f4298cde0,a09d236fe6739f2940a58603f77bcbe9,5,Excelente ,,2018-05-05 00:00:00,2018-05-06 10:33:15
0c31ed220260a476cfe59bbb6608b7ad,3fbb9f98fa47e6456c2e228882107944,4,,,2017-06-17 00:00:00,2017-06-19 13:12:16
0c325ea6925de749e1420be0cf43587c,f4fad24d4bb3462bab004be9a0b753f0,4,,"Atendimento excelente,o produto chegou antes do prazo.Cliente satisfeito.
",2017-07-11 00:00:00,2017-07-13 23:18:14
0c33ff1cd479e404710b74a6077f6248,51c51352b797c3355f8fc29318e0ff49,3,,A descrição dizia q era feito em gel...mas não era,2017-12-02 00:00:00,2017-12-02 23:13:09
0c349a33319c2d39efe799b472d71e7d,72c756b88a658787811f5ef404eaad1b,5,,,2018-07-31 00:00:00,2018-08-02 20:31:26
0c350088bd84d6620d87abdd2b1e09ca,7ee778a725e0802d53768266ee7a031b,5,,,2018-04-13 00:00:00,2018-04-13 05:04:17
0c355e13567802628373895daf5f0a61,e4af1595af945df695a6e0083033b16b,5,,,2018-01-16 00:00:00,2018-01-16 20:52:26
0c35d1433b7a71747b7bcddd12c40ff5,ba394626e5bca7b462dfe6ea2e6a86fd,5,,"Voltarei a comprar com o vendedor, produto perfeito, chegou muito antes do prazo! Muito grata.",2017-10-18 00:00:00,2017-10-18 16:25:44
0c35edbaa0be6feafb77f2846a3750fa,5b8c61b957fd400c597693be6c153742,3,,O couro da carteira veio descolado em algumas partes. Está abrindo cada vez mais. Solicitei a troca mas até agora nem um retorno. Já comprei faz 3 dias.,2017-11-30 00:00:00,2017-12-02 22:47:03
0c371b43b9718b0e9412b2b496c96178,1b701d175d9640304b300c769ec269e9,5,otimo,o produto veio correto e a entrega rápida,2018-06-13 00:00:00,2018-06-14 16:57:50
0c3722131f9ebd9c4949a2dd31fb2402,42b7deb3faa4e2832f01981a9da3b5f6,5,,,2018-03-18 00:00:00,2018-03-18 19:16:39
0c38244c47b653d8aa8052e9282c23f8,3384132d6a56279eb7d68f6c27737a15,5,,,2017-12-15 00:00:00,2017-12-16 07:59:56
0c38c51b8a775bccbf8a0e340be3cece,d65a8cf4b660799a787f7468fdba859c,1,,,2018-08-22 00:00:00,2018-08-22 16:45:10
